,Unnamed: 0,VariableName.sleep_duration,VariableName.salt_intake,VariableName.step_count,VariableName.sleep_duration_noiseless,VariableName.salt_intake_noiseless,VariableName.step_count_noiseless,VariableName.sbp,VariableName.dbp,VariableName.sbp_noiseless,VariableName.dbp_noiseless,nudge,time,user_id,init_state_VariableName.sleep_duration,init_state_VariableName.salt_intake,init_state_VariableName.step_count,physiological_response,inertia
4074,0,0.2112522023260541,0.7606155859980156,-1.0990974726013731,0.2222599017387083,0.7545393516843364,-1.0994007905841945,-1.551510200493344,0.8970005984557669,-1.5525725408172644,0.8669014260108552,0,0,9,0.2222599017387083,0.7545393516843364,-1.0994007905841945,0.8084800822932224,0.6080731895872501
420,0,-1.3856753766366876,0.8424633812667295,0.9649368911073464,-1.379050443493529,0.8402333456519472,0.967446150050235,0.3089662266784688,0.6571854109781307,0.3093839238668034,0.5464436551483843,0,0,98,-1.379050443493529,0.8402333456519472,0.967446150050235,0.8039922238365791,0.603085279595544
4032,0,0.9782814382691828,0.8911226514406113,0.9869383603178472,0.9775817312194632,0.8914609579995375,0.9921368285185058,-0.0699441695039679,-0.900160120992647,-0.0691870565354058,-0.8376032455098562,0,0,126,0.9775817312194632,0.8914609579995375,0.9921368285185058,0.8070178576293586,0.6013843684136435
4536,0,-0.930183911536586,0.6590304099672534,0.0996595684007113,-0.9269091371636732,0.6612897880010485,0.097219232002918,-0.981407534584355,-1.041461627065012,-0.9846049635878554,-1.078626310997096,0,0,109,-0.9269091371636732,0.6612897880010485,0.097219232002918,0.8078119284396239,0.6016892611586456
3990,0,1.1074208488313453,0.8653071591007483,-0.3818356676553086,1.107624678074931,0.8625216342351191,-0.3972718143287976,1.5345885861777746,-0.3208162281385044,1.5370775642889394,-0.2758683142174376,0,0,23,1.107624678074931,0.8625216342351191,-0.3972718143287976,0.8030159863448094,0.6026211814923967
3906,0,-0.2536598064013028,0.5580977961087046,-1.37316887454721,-0.2620191650402214,0.5577709529535636,-1.3780834670640771,1.466048418491147,-0.426096012639067,1.468241007515872,-0.5039639145487838,0,0,100,-0.2620191650402214,0.5577709529535636,-1.3780834670640771,0.801047361066813,0.6011655861242959
3864,0,1.4858289634379798,0.9678525179486376,0.5874711992340339,1.4875460386325583,0.9643532536046954,0.5887424068075064,0.0826209601856797,-0.579568920329063,0.0838459762985915,-0.6025542853553755,0,0,182,1.4875460386325583,0.9643532536046954,0.5887424068075064,0.8063284965691496,0.6053887700432111
3822,0,-1.343645435365391,0.7887160510103648,-1.3645581149134152,-1.3414967255830426,0.7866530713798268,-1.3597807255038137,-0.0328089858057322,-0.4651487338683054,-0.0331206492463739,-0.4547225162550996,0,0,83,-1.3414967255830426,0.7866530713798268,-1.3597807255038137,0.8099581529295964,0.6012935576103869
462,0,-0.4673859203724741,0.7805011338487365,0.533654404044559,-0.4673512825716738,0.7852754124183228,0.5310425069780597,-0.4356377012883168,0.1474142246305859,-0.4350839822317825,0.0636574136902057,0,0,123,-0.4673512825716738,0.7852754124183228,0.5310425069780597,0.8055099397018549,0.6098046645884063
3738,0,0.1868104214650966,0.6376026266030362,0.4084139909943622,0.1928608632095346,0.6367675306614272,0.4074618362411104,1.076759500224764,-0.4986154145089537,1.0751635356679456,-0.4909325767972149,0,0,10,0.1928608632095346,0.6367675306614272,0.4074618362411104,0.8085580334239262,0.60011714084185
3696,0,-0.9805472400456912,0.8835022319663998,0.5460487872388488,-0.9882492090438942,0.8879722485944143,0.5483281304979799,0.8178216068237515,0.5557141130271106,0.8148392992978984,0.5513248269418286,0,0,164,-0.9882492090438942,0.8879722485944143,0.5483281304979799,0.8072104340843249,0.6029797026415693
3654,0,-0.6128055590890127,0.6729100468906474,0.4930753543316901,-0.6175050561645454,0.6774747675441718,0.4879726826630046,-1.83550414842771,1.2692645660812651,-1.8359533883971164,1.2926742857068103,0,0,145,-0.6175050561645454,0.6774747675441718,0.4879726826630046,0.8047680136392886,0.6062188239139437
3612,0,-0.0549174797156486,0.9545261113295394,0.8054595303035756,-0.0474972269875506,0.9555214700440274,0.8065637678962596,0.3978514473810941,0.9146013132209077,0.3975002704634997,0.986402476237346,0,0,180,-0.0474972269875506,0.9555214700440274,0.8065637678962596,0.8027793535720896,0.6031840293461058
3570,0,0.0243216437849218,0.7668266039931367,-0.8393276914169057,0.0229597556079514,0.7703336037057154,-0.8376780419079453,-0.4750065345905067,0.2183149982046418,-0.4729464830115438,0.198021068706187,0,0,87,0.0229597556079514,0.7703336037057154,-0.8376780419079453,0.8069150810783154,0.6010890373884132
3528,0,0.1789096847812276,0.5858063444373078,-0.7720542864034491,0.1799322005141461,0.5857007182962042,-0.7744589687708259,0.5879018994203937,-0.8973955733576117,0.5890675480274361,-0.8727892263005074,0,0,143,0.1799322005141461,0.5857007182962042,-0.7744589687708259,0.8080612415144045,0.601073010315155
504,0,1.0457984716438773,0.6787393321778129,-1.4905234621574528,1.038972557538641,0.6689983691188957,-1.4956795162570162,-0.0785782286993546,0.4869003420830752,-0.0753279395076792,0.550396723609489,0,0,119,1.038972557538641,0.6689983691188957,-1.4956795162570162,0.8053794577915191,0.6093766309396456
3486,0,-0.5716370422507986,0.650604195844786,-0.2613192519509619,-0.5709936898097646,0.6406920490010283,-0.2721317560182082,1.6817042327250162,-0.389359608545638,1.6812491811063648,-0.3720998982422202,0,0,160,-0.5709936898097646,0.6406920490010283,-0.2721317560182082,0.808239900940027,0.6001497626021902
6636,0,-0.7514860285236127,0.8343318617708331,-1.3515041237240746,-0.7487863854224682,0.8319583947170063,-1.348424319121701,-0.524259204267616,-0.5007479404227804,-0.5240670997561454,-0.4751505062797007,0,0,140,-0.7487863854224682,0.8319583947170063,-1.348424319121701,0.8084507762727788,0.6015484070340158
3444,0,-0.7762280257545993,0.7262257185066258,0.3694145748632751,-0.7741376140642588,0.722862435977436,0.3718110814974935,0.3843245160719512,0.6861179873610702,0.3830372965617531,0.6992892685928186,0,0,147,-0.7741376140642588,0.722862435977436,0.3718110814974935,0.8066157764822984,0.6005902324526912
3948,0,0.8522316321675623,0.8014942518046368,-1.158887529971993,0.8451463273650913,0.7988910980952705,-1.157017280815868,-0.010362151854689,-0.4705584551028428,-0.0135433864894269,-0.4791965115075391,0,0,125,0.8451463273650913,0.7988910980952705,-1.157017280815868,0.8092315902117374,0.60105094694249
3402,0,0.170086030730916,0.765300875526107,-0.117112837058976,0.1725044164928659,0.7607044736299347,-0.1147753247707981,0.2471730256361964,0.6897050718060295,0.2470009934692905,0.6488256206749138,0,0,92,0.1725044164928659,0.7607044736299347,-0.1147753247707981,0.8063839010577696,0.6028085949463224
336,0,-0.4996153339267742,0.8944782816913432,0.0254039868119711,-0.5070347697653375,0.894196078293147,0.0381180001794003,-0.4638716357453192,-1.0205669003767588,-0.4631345119545663,-1.015422262484465,0,0,185,-0.5070347697653375,0.894196078293147,0.0381180001794003,0.8095141081461641,0.6091039584576493
4620,0,-0.2260492706953469,0.8332409184626428,-1.1754614789415612,-0.2342158013445365,0.8266395912574175,-1.1791579306376878,1.0362499112299497,-0.8577995676741645,1.0411424573318089,-0.799326992756701,0,0,52,-0.2342158013445365,0.8266395912574175,-1.1791579306376878,0.8071376686841002,0.606391868992254
5670,0,-0.2218794312326161,0.828095032655399,-0.3392258819526377,-0.2199098563485394,0.8245607793539855,-0.3480463796426194,-0.2946351337281169,-0.178958967518217,-0.2924622950004809,-0.2233376157208018,0,0,141,-0.2199098563485394,0.8245607793539855,-0.3480463796426194,0.8019600075428074,0.6028632954687345
5628,0,1.0784864801677323,0.8508805867873815,-0.6409997364069886,1.0782906304213806,0.8501530597023217,-0.6378405564735843,-0.084186952590704,-0.9434895807083624,-0.0854928728298516,-0.9279951000890156,0,0,196,1.0782906304213806,0.8501530597023217,-0.6378405564735843,0.8000090328552125,0.6006981430295969
5586,0,1.0296850840989715,0.8369720637642751,1.9386317435698932,1.030815947669532,0.8475138348899792,1.9436211856492929,1.2186700759752906,1.1783408290399793,1.2193814502126057,1.118145190672805,0,0,7,1.030815947669532,0.8475138348899792,1.9436211856492929,0.8029828232595604,0.6056996491070127
168,0,-1.2028296770057885,0.531893188306407,1.076171107803723,-1.2085736537332212,0.5319789435204855,1.0781973037142378,-2.045434174339245,0.1334510468916551,-2.047347733075277,0.0983571434715519,0,0,56,-1.2085736537332212,0.5319789435204855,1.0781973037142378,0.8034944029204854,0.6078147960023466
5544,0,-0.8041543614352438,0.6855930351423729,-0.3857391026075368,-0.801201042986323,0.6827367831293183,-0.3791475628799227,0.6062301370896397,-0.133418514083304,0.6078589724563824,-0.169796609409477,0,0,63,-0.801201042986323,0.6827367831293183,-0.3791475628799227,0.8037740657258889,0.608093649714892
5502,0,0.4336383437189159,0.7692300610450271,-1.0870190393026555,0.4453932508947973,0.7736966256618483,-1.0840366206719343,-0.3836893831263649,-0.5481729335815331,-0.3835863405578056,-0.5048740027804159,0,0,61,0.4453932508947973,0.7736966256618483,-1.0840366206719343,0.8081803330575584,0.6010241375845241
5460,0,-0.1676301489670923,0.7844922930031086,0.4032863409346755,-0.1691572511419156,0.7920655117962427,0.4160500462614255,-0.3776232410013609,-0.992904431284783,-0.3778067233397753,-0.9080166223500548,0,0,22,-0.1691572511419156,0.7920655117962427,0.4160500462614255,0.8008960303423861,0.6067204780735391
5418,0,0.1005836628337723,0.8666679134820617,-0.6674736865283462,0.0963213559211968,0.8594157218991243,-0.6780257815644504,1.0347088689874395,-0.8411498687396413,1.038276632520879,-0.8087552535774722,0,0,57,0.0963213559211968,0.8594157218991243,-0.6780257815644504,0.8050106317283475,0.6037638915519435
5376,0,0.3045613577608945,0.7891960117108529,-1.1959038365081038,0.3113635032767906,0.7863361079211615,-1.180632184122412,0.336645567730805,0.0522049799757485,0.34031471877572,-0.0167827100818681,0,0,1,0.3113635032767906,0.7863361079211615,-1.180632184122412,0.8009710127579307,0.608379449074988
5334,0,0.6447463408439152,0.5528249757780923,1.0380029280213483,0.639048713319132,0.5510704685856169,1.037585667050634,-0.4336472595105036,-0.1422527971330034,-0.432744151294675,-0.1202972169983336,0,0,128,0.639048713319132,0.5510704685856169,1.037585667050634,0.8051448034108956,0.6054686817880633
210,0,-0.665667195727932,0.7416998622733111,-0.1029142941789783,-0.6727847844386332,0.744580834480213,-0.0981503896429579,0.4199134333029595,0.7740412131478553,0.4175901836843179,0.7183559189147828,0,0,19,-0.6727847844386332,0.744580834480213,-0.0981503896429579,0.8094931882241568,0.609413777047065
5292,0,-1.1115108422997515,0.6059004896411911,-1.1411554267833488,-1.1183119243216322,0.5982878366605628,-1.139802455426774,0.6283598949484284,-0.1058330353512723,0.6279660169924002,-0.1301697419619893,0,0,60,-1.1183119243216322,0.5982878366605628,-1.139802455426774,0.8021645726094422,0.6016604782452124
5250,0,1.2905967721722336,0.8731850331012226,0.8031859083747908,1.2913779205556577,0.8744472180086355,0.8024563957963952,-0.4706868240593757,0.1511211155846322,-0.468652145935756,0.1792632230171513,0,0,8,1.2913779205556577,0.8744472180086355,0.8024563957963952,0.8089192335501568,0.6080619398904609
6594,0,2.382161306278741,0.6732223898585046,-0.5234283957311225,2.3807453512197503,0.6686073743379276,-0.5327027919795545,0.8712782516096199,-0.2016818450433175,0.8725997875476001,-0.2077496685883859,0,0,72,2.3807453512197503,0.6686073743379276,-0.5327027919795545,0.8021145479578242,0.6005938318800579
4578,0,-0.7028267524921016,0.9382813334316378,0.7265328370478513,-0.7075056975105769,0.9424582734823722,0.7231004937377982,0.0193141296691272,-0.1204076008529995,0.0196897001983292,-0.0610183647329229,0,0,80,-0.7075056975105769,0.9424582734823722,0.7231004937377982,0.8022864655098295,0.6067714114411142
5208,0,-0.4887773926175757,0.6982996480846461,2.218189568488464,-0.4900679256527415,0.6971064251659516,2.211304333239493,-0.0642683536612658,0.149080049277556,-0.0656714834198417,0.268802437150935,0,0,175,-0.4900679256527415,0.6971064251659516,2.211304333239493,0.806803702543952,0.6073994624204844
5124,0,-0.3064409872853251,0.9350122971134742,0.0409754299993113,-0.3021518222664748,0.9273534484842292,0.0470660946584936,0.0935704717676838,0.1296524447359278,0.0920795412891707,0.1886044219892928,0,0,121,-0.3021518222664748,0.9273534484842292,0.0470660946584936,0.8083047634512096,0.6005790927689626
5082,0,-1.3440571320165338,0.8330701945436126,-0.1257252616382647,-1.3467175057975551,0.835914732117298,-0.1337015596684391,0.8632394926845813,-0.1211180609950477,0.8621950447810103,-0.2309278855087652,0,0,30,-1.3467175057975551,0.835914732117298,-0.1337015596684391,0.8032670088176826,0.6023274412927906
252,0,1.456874726573315,0.8277078232303541,0.4101405684227459,1.4603509462013646,0.8293172724417706,0.4154006261711268,0.2223234898437306,0.0051363108945807,0.221092332244266,-0.0043458905882872,0,0,114,1.4603509462013646,0.8293172724417706,0.4154006261711268,0.8036553902811808,0.6020126676576086
5040,0,-1.6229190598547865,0.2556034214089242,-0.1942715439252794,-1.6295836027484385,0.256257911373342,-0.196233964943542,0.8937722447363579,1.076991919278656,0.8907314146346277,1.0838701909618242,0,0,190,-1.6295836027484385,0.256257911373342,-0.196233964943542,0.8051836641038717,0.6029431640895373
4998,0,-0.4533916623111376,0.8147115957884467,-0.4125711663579768,-0.4476606791625732,0.813891811405756,-0.4080147090398969,-1.345229486662235,-0.4628855135347214,-1.342755342417688,-0.4570259649924638,0,0,131,-0.4476606791625732,0.813891811405756,-0.4080147090398969,0.8071371775900114,0.6091540764885179
4956,0,0.0568725485147155,0.602960191544763,1.4752339788918738,0.0560585567882375,0.6017320349403752,1.4737648151384048,-0.2221023552451372,1.4891939457654235,-0.223203046552495,1.4740974327737844,0,0,149,0.0560585567882375,0.6017320349403752,1.4737648151384048,0.8095827933384211,0.6082426646970323
4914,0,-0.884505226611827,0.7947925876451981,0.759773330035323,-0.8824188185499185,0.7862440516455226,0.7714059486768455,0.8245617701621613,0.5772980618031253,0.8235510630262137,0.5175576067970706,0,0,49,-0.8824188185499185,0.7862440516455226,0.7714059486768455,0.803354981696759,0.601476855782067
4872,0,0.3986251686238146,0.7052136842326638,1.556381331776067,0.3963216841239891,0.6993395614174558,1.5470314969908443,-0.1109459106565668,-0.3538530548625508,-0.1095367386849681,-0.3979291843973251,0,0,169,0.3963216841239891,0.6993395614174558,1.5470314969908443,0.8039618455999532,0.6060194369811311
4830,0,0.6155225000345362,0.9329984363327384,0.0585676761879544,0.6198010633228139,0.9367848511854768,0.0519453957961389,-0.6716080699148064,0.2890421385013036,-0.6706647724256881,0.2286982466612244,0,0,3,0.6198010633228139,0.9367848511854768,0.0519453957961389,0.8092929619757622,0.6031856895245132
294,0,0.1540522955216705,0.8336376821309521,-0.3457040305997743,0.1642277554873339,0.8362700828590347,-0.353431748757199,-1.291644340245077,0.4430660869605216,-1.293179350920826,0.5147543545754018,0,0,39,0.1642277554873339,0.8362700828590347,-0.353431748757199,0.8010462788874247,0.6034847598903349
4788,0,-1.0969608150358643,0.7767147646445698,-0.567369969712816,-1.0890344352371168,0.7742380246057843,-0.5757879698130661,-0.5808231213891233,0.4515441978205405,-0.5824461750627261,0.5037098748245487,0,0,24,-1.0890344352371168,0.7742380246057843,-0.5757879698130661,0.8069699724172499,0.6077869539594111
4746,0,0.5803531688378029,0.5234332006414935,0.9393719136934786,0.5822245913979243,0.521980694625798,0.9430460873225178,-2.1917004373768294,-0.2500979854800457,-2.191741733751645,-0.2801073276316575,0,0,43,0.5822245913979243,0.521980694625798,0.9430460873225178,0.8069395641093455,0.6009088573203241
4704,0,-0.3866614201202,0.7716725204032938,0.8106487743459214,-0.3854897603756083,0.7759588024470915,0.8126740421090424,0.469513631393699,-0.3301240554972482,0.4698075035198608,-0.3032149903586459,0,0,76,-0.3854897603756083,0.7759588024470915,0.8126740421090424,0.8021766284345774,0.6097381869684598
4662,0,0.700000172414806,0.6561209578905008,0.1117426426407278,0.6973728241344478,0.6544101660325368,0.0974001662687834,-0.9244980697508348,0.5826648829998953,-0.9238204219255616,0.5651006029046722,0,0,26,0.6973728241344478,0.6544101660325368,0.0974001662687834,0.8051001685231826,0.6053617749470345
5166,0,-1.4073580392997682,0.8880884958486398,0.3224289921392819,-1.408836142025951,0.8859285515214387,0.3283012950007554,-0.219720871120174,-0.0659906036048267,-0.2130599079573647,-0.1915340304697401,0,0,115,-1.408836142025951,0.8859285515214387,0.3283012950007554,0.8006007796431326,0.6020986047387014
3360,0,-0.0337740626010594,0.8301543913942916,-0.6987373795858338,-0.0350951768696703,0.8254253851980176,-0.7049213525074449,0.5427586837643223,-0.3760074798557029,0.543979875396082,-0.4177959923166497,0,0,74,-0.0350951768696703,0.8254253851980176,-0.7049213525074449,0.8090314964685158,0.6004292419060883
3318,0,-0.1309020466700165,0.9122386177410888,0.4191347026140087,-0.1343462492637966,0.9184580438633942,0.4173188210318355,-0.1285269169199414,0.3482495363326955,-0.1314035527081769,0.3939820061229279,0,0,62,-0.1343462492637966,0.9184580438633942,0.4173188210318355,0.8011752564290364,0.6097588386841853
546,0,-1.9714601571630337,0.6887651347972373,0.2834350705779137,-1.96862468978602,0.6898986785831392,0.2842796708072146,1.3938662614882709,-1.0588303453571908,1.394135024524505,-1.00873092929666,0,0,53,-1.96862468978602,0.6898986785831392,0.2842796708072146,0.8011047711099175,0.6040503561329695
756,0,0.1268170051070241,0.8758015679899757,-1.0492589248773765,0.1291922955587076,0.8768853606115025,-1.0506538365874896,-1.0487462205856155,-0.9242012896874068,-1.0464087439921237,-0.9163456493281514,0,0,199,0.1291922955587076,0.8768853606115025,-1.0506538365874896,0.8023361814501958,0.6014186725974026
1974,0,0.577010031428177,0.5083828002976197,0.4833179547230647,0.5748523617353566,0.5017837694172169,0.4790952240982286,1.1618442204134596,-1.0669679400126322,1.1621064287861218,-1.038350892396906,0,0,132,0.5748523617353566,0.5017837694172169,0.4790952240982286,0.804173331420626,0.6038306635956376
1932,0,0.1810086022440777,0.9530970481497552,-1.6266025270028444,0.1927538490652161,0.9492590032639866,-1.6324233020679833,-0.0506957541268438,0.3730461637206338,-0.0537073236916174,0.3671563156386946,0,0,82,0.1927538490652161,0.9492590032639866,-1.6324233020679833,0.80588639000292,0.6075324011959218
1890,0,-1.8208248501746491,0.8812649139763455,-0.4348207203846073,-1.8112787909180463,0.880825997671041,-0.437820044744434,1.4484211709439132,-1.3206527721305803,1.4498837212251692,-1.3764824872796504,0,0,13,-1.8112787909180463,0.880825997671041,-0.437820044744434,0.8006724963146326,0.6067939277349856
1848,0,0.0732838263178026,0.6697401315947067,-0.8891521306127289,0.0738136773596424,0.6716267387525915,-0.8859664820409529,0.7886842369436844,-0.262233983988878,0.7887091051240368,-0.3188054931125277,0,0,191,0.0738136773596424,0.6716267387525915,-0.8859664820409529,0.80980159037441,0.6042261007383105
1806,0,0.031567818030455,0.9462105559357136,-1.2853498259675007,0.0363254755337598,0.94718378666846,-1.272558135032317,-0.2394911885153835,-0.9084697508718976,-0.2355400872243278,-0.90394538739442,0,0,122,0.0363254755337598,0.94718378666846,-1.272558135032317,0.8065786213372643,0.6035945315102165
1764,0,0.0154174321719667,0.8980125800183347,-0.4983354593579807,0.0192793845130772,0.8894732362858969,-0.4990166379941829,0.0201040925459708,-0.5285296512912211,0.0170809790748388,-0.5514680669219663,0,0,81,0.0192793845130772,0.8894732362858969,-0.4990166379941829,0.8022441361192084,0.6095367569642731
798,0,1.85391305517699,0.8245307963733707,-1.1987477432765268,1.8486708263156684,0.824676686918413,-1.2012015190173893,0.2917288814068595,-0.040198805803944,0.2954379037697446,0.0077234088274636,0,0,138,1.8486708263156684,0.824676686918413,-1.2012015190173893,0.8080297537836384,0.6076746576308494
1722,0,2.129072707536248,0.8247851728347086,-0.7458779143030965,2.1338682472045374,0.8239464755881918,-0.7496903447028966,0.0291581325798111,-0.2177729746863555,0.0262469980909694,-0.2087771135525075,0,0,90,2.1338682472045374,0.8239464755881918,-0.7496903447028966,0.8047241378917108,0.604382559469717
1680,0,-0.0455060689361741,0.7908520541617011,-1.1436386150310085,-0.0385088034861653,0.7954258565757455,-1.1495540632571182,0.8743631870151858,0.0126858083408702,0.8745261552665099,0.0335402803684439,0,0,154,-0.0385088034861653,0.7954258565757455,-1.1495540632571182,0.8086521146291064,0.6095506414537356
6678,0,-1.1275683026367769,0.8989667122665651,0.0463461827182784,-1.1280113314700069,0.9027517586271474,0.0494949816500907,0.3939981306217542,-0.1163448906023719,0.3950694210247651,-0.124142205698383,0,0,37,-1.1280113314700069,0.9027517586271474,0.0494949816500907,0.802748235698676,0.6059223041876184
1638,0,0.5568867487175211,0.9117481699430324,-0.5962101937188018,0.5540945600870485,0.9166831272201827,-0.6023318535828621,-0.6467881097732735,1.2663653836577045,-0.6452518310898521,1.2097280504648,0,0,120,0.5540945600870485,0.9166831272201827,-0.6023318535828621,0.8084297329640109,0.6001625278867737
1596,0,-0.6358184354546355,0.8748653026792041,-0.2231441997953988,-0.6313759884493888,0.8689937135391165,-0.2224770102429203,-0.6896589570646119,0.7846922976615905,-0.6871359262461373,0.795876985419416,0,0,93,-0.6313759884493888,0.8689937135391165,-0.2224770102429203,0.8027664973020919,0.6050634291932381
1554,0,-0.1360038352834933,0.9476401628868252,-0.7335924420517833,-0.1374808169225869,0.957410962541479,-0.7333128075836657,-0.0778229444802731,1.0319848624975,-0.0776397455211222,1.1401858358268595,0,0,117,-0.1374808169225869,0.957410962541479,-0.7333128075836657,0.8065704367691643,0.604610502191524
2016,0,0.6080642553085299,0.8976750276848225,1.5559406619537304,0.6079925094063973,0.8962340372926265,1.561279598955807,-0.7504494024144706,-0.5080778104230814,-0.7522161887657639,-0.3959656230614026,0,0,187,0.6079925094063973,0.8962340372926265,1.561279598955807,0.8099490190735297,0.6074566658387501
840,0,-0.2993350643551362,0.8300513972870373,-0.7932961826512355,-0.2980101036963418,0.8324340787929948,-0.8000824760846013,0.0054113715763978,0.0359635044559688,0.0044108281479745,0.0484879451708434,0,0,116,-0.2980101036963418,0.8324340787929948,-0.8000824760846013,0.8025506378531665,0.6075053665343242
1470,0,0.120512825261576,0.6983353739331305,1.259389201848601,0.1276650994662782,0.7110880312541956,1.264983329856256,-1.4991512967017455,0.2400670987256488,-1.5021581712054464,0.3475309658558778,0,0,113,0.1276650994662782,0.7110880312541956,1.264983329856256,0.8031837893666618,0.6016814211802282
1428,0,0.6761693804930198,0.8294120764185128,2.2303720195861203,0.6763318567945308,0.8256521854936514,2.2320163895251777,0.4884990033096402,-0.8675523619128465,0.4863675247140985,-0.8663499621564426,0,0,166,0.6763318567945308,0.8256521854936514,2.2320163895251777,0.8047608398596824,0.6052315598999207
1386,0,0.8776598976363155,0.7966762204390424,-0.7715815746722405,0.8783821855093017,0.7911662172027673,-0.7667048545369003,0.5964144550901069,-1.0659044246597855,0.5961848718743038,-1.0538119818520657,0,0,158,0.8783821855093017,0.7911662172027673,-0.7667048545369003,0.8028517492813257,0.6035592755121598
1344,0,0.4359912689080912,0.7717467556379326,2.2028915939418083,0.438584835404317,0.7704036419730295,2.19089801323984,-0.5965376740167975,0.7109272198048239,-0.5997819136240005,0.7207958136741758,0,0,183,0.438584835404317,0.7704036419730295,2.19089801323984,0.8089037856111578,0.6002825668297176
1302,0,-0.0457351328486648,0.4883449057018756,0.0705880777374377,-0.050084094284822,0.4863575062604922,0.0745864065435535,-0.8602684413185545,0.8288567622382456,-0.8616792555231959,0.846703238333767,0,0,84,-0.050084094284822,0.4863575062604922,0.0745864065435535,0.8014181727570148,0.6031673066655345
882,0,-0.6147432695827163,0.7579689508909839,-0.0693247350542975,-0.6269799081061379,0.7575641553697179,-0.0722870075600049,0.7943791694430005,0.0338762629755829,0.7994623773546166,0.0241009188093084,0,0,67,-0.6269799081061379,0.7575641553697179,-0.0722870075600049,0.8040972620563075,0.6037351101415568
